event_id,user_id,event_type,is_recurring,recurrence_interval_days,is_flexible,is_essential,status,amount,currency,event_date,description,linked_event_id
event_466,user_119,income,True,30,False,True,confirmed,195423.56,INR,2025-05-22,Confirmed Monthly Salary,
event_467,user_119,recurring_expense,True,30,False,True,confirmed,62027.02,INR,2025-05-27,Apartment Rent & Essential Utilities,
event_468,user_119,recurring_expense,True,15,False,True,confirmed,19672.83,INR,2025-05-08,Bi-weekly Groceries & Commuting,
event_469,user_119,recurring_expense,True,30,True,False,confirmed,21139.61,INR,2025-05-11,Streaming Services & Dining Out Club,
event_470,user_119,recurring_expense,True,30,True,False,confirmed,6758.86,INR,2025-05-16,Fitness & Luxury Lifestyle Subscription,
event_471,user_120,income,True,30,False,True,confirmed,13194835.21,IDR,2026-04-11,Confirmed Monthly Salary,
event_472,user_120,recurring_expense,True,30,False,True,confirmed,4915148.53,IDR,2026-04-16,Apartment Rent & Essential Utilities,
event_473,user_120,recurring_expense,True,15,False,True,confirmed,1573239.84,IDR,2026-04-10,Bi-weekly Groceries & Commuting,
event_474,user_120,recurring_expense,True,30,True,False,confirmed,1519161.42,IDR,2026-04-13,Streaming Services & Dining Out Club,
event_475,user_120,recurring_expense,True,30,True,False,confirmed,669569.87,IDR,2026-04-18,Fitness & Luxury Lifestyle Subscription,
event_476,user_121,income,True,30,False,True,confirmed,758.07,USD,2024-03-15,Confirmed Monthly Salary,
event_477,user_121,recurring_expense,True,30,False,True,confirmed,232.04,USD,2024-03-20,Apartment Rent & Essential Utilities,
event_478,user_121,recurring_expense,True,15,False,True,confirmed,71.49,USD,2024-03-07,Bi-weekly Groceries & Commuting,
event_479,user_121,recurring_expense,True,30,True,False,confirmed,42.23,USD,2024-03-10,Streaming Services & Dining Out Club,
event_480,user_121,recurring_expense,True,30,True,False,confirmed,31.25,USD,2024-03-15,Fitness & Luxury Lifestyle Subscription,
event_481,user_122,income,True,30,False,True,confirmed,22997923.67,IDR,2025-08-24,Confirmed Monthly Salary,
event_482,user_122,recurring_expense,True,30,False,True,confirmed,6091286.84,IDR,2025-08-29,Apartment Rent & Essential Utilities,
event_483,user_122,recurring_expense,True,15,False,True,confirmed,2546679.99,IDR,2025-08-09,Bi-weekly Groceries & Commuting,
event_484,user_122,recurring_expense,True,30,True,False,confirmed,1689664.92,IDR,2025-08-12,Streaming Services & Dining Out Club,
event_485,user_122,recurring_expense,True,30,True,False,confirmed,857879.25,IDR,2025-08-17,Fitness & Luxury Lifestyle Subscription,
event_486,user_123,income,True,30,False,True,confirmed,3416923.81,IDR,2026-01-13,Confirmed Monthly Salary,
event_487,user_123,recurring_expense,True,30,False,True,confirmed,1324431.88,IDR,2026-01-18,Apartment Rent & Essential Utilities,
event_488,user_123,recurring_expense,True,15,False,True,confirmed,336986.41,IDR,2026-01-11,Bi-weekly Groceries & Commuting,
event_489,user_123,recurring_expense,True,30,True,False,confirmed,369635.08,IDR,2026-01-14,Streaming Services & Dining Out Club,
event_490,user_123,recurring_expense,True,30,True,False,confirmed,232152.83,IDR,2026-01-19,Fitness & Luxury Lifestyle Subscription,
event_491,user_124,income,True,30,False,True,confirmed,3939.57,EUR,2024-06-17,Confirmed Monthly Salary,
event_492,user_124,recurring_expense,True,30,False,True,confirmed,1348.52,EUR,2024-06-22,Apartment Rent & Essential Utilities,
event_493,user_124,recurring_expense,True,15,False,True,confirmed,473.9,EUR,2024-06-08,Bi-weekly Groceries & Commuting,
event_494,user_124,recurring_expense,True,30,True,False,confirmed,202.22,EUR,2024-06-11,Streaming Services & Dining Out Club,
event_495,user_124,recurring_expense,True,30,True,False,confirmed,160.67,EUR,2024-06-16,Fitness & Luxury Lifestyle Subscription,
event_496,user_125,income,True,30,False,True,confirmed,6141.49,ZAR,2025-11-26,Confirmed Monthly Salary,
event_497,user_125,recurring_expense,True,30,False,True,confirmed,2401.53,ZAR,2025-12-01,Apartment Rent & Essential Utilities,
event_498,user_125,recurring_expense,True,15,False,True,confirmed,647.59,ZAR,2025-11-10,Bi-weekly Groceries & Commuting,
event_499,user_125,recurring_expense,True,30,True,False,confirmed,489.03,ZAR,2025-11-13,Streaming Services & Dining Out Club,
event_500,user_125,recurring_expense,True,30,True,False,confirmed,422.59,ZAR,2025-11-18,Fitness & Luxury Lifestyle Subscription,
event_501,user_126,income,True,30,False,True,confirmed,165607.38,INR,2026-07-10,Confirmed Monthly Salary,
event_502,user_126,recurring_expense,True,30,False,True,confirmed,44428.69,INR,2026-07-15,Apartment Rent & Essential Utilities,
event_503,user_126,recurring_expense,True,15,False,True,confirmed,14394.92,INR,2026-07-07,Bi-weekly Groceries & Commuting,
event_504,user_126,recurring_expense,True,30,True,False,confirmed,15687.43,INR,2026-07-10,Streaming Services & Dining Out Club,
event_505,user_126,recurring_expense,True,30,True,False,confirmed,10125.32,INR,2026-07-15,Fitness & Luxury Lifestyle Subscription,
event_506,user_127,income,True,30,False,True,confirmed,20690.12,ZAR,2024-09-19,Confirmed Monthly Salary,
event_507,user_127,recurring_expense,True,30,False,True,confirmed,7769.21,ZAR,2024-09-24,Apartment Rent & Essential Utilities,
event_508,user_127,recurring_expense,True,15,False,True,confirmed,2068.84,ZAR,2024-09-09,Bi-weekly Groceries & Commuting,
event_509,user_127,recurring_expense,True,30,True,False,confirmed,1810.88,ZAR,2024-09-12,Streaming Services & Dining Out Club,
event_510,user_127,recurring_expense,True,30,True,False,confirmed,1274.46,ZAR,2024-09-17,Fitness & Luxury Lifestyle Subscription,
event_511,user_128,income,True,30,False,True,confirmed,34607.19,ZAR,2025-02-28,Confirmed Monthly Salary,
event_512,user_128,recurring_expense,True,30,False,True,confirmed,12381.82,ZAR,2025-03-05,Apartment Rent & Essential Utilities,
event_513,user_128,recurring_expense,True,15,False,True,confirmed,3099.55,ZAR,2025-02-11,Bi-weekly Groceries & Commuting,
event_514,user_128,recurring_expense,True,30,True,False,confirmed,1734.15,ZAR,2025-02-14,Streaming Services & Dining Out Club,
event_515,user_128,recurring_expense,True,30,True,False,confirmed,1648.71,ZAR,2025-02-19,Fitness & Luxury Lifestyle Subscription,
event_516,user_129,income,True,30,False,True,confirmed,3658.03,USD,2026-04-12,Confirmed Monthly Salary,
event_517,user_129,recurring_expense,True,30,False,True,confirmed,1017.29,USD,2026-04-17,Apartment Rent & Essential Utilities,
event_518,user_129,recurring_expense,True,15,False,True,confirmed,396.57,USD,2026-04-08,Bi-weekly Groceries & Commuting,
event_519,user_129,recurring_expense,True,30,True,False,confirmed,316.95,USD,2026-04-11,Streaming Services & Dining Out Club,
event_520,user_129,recurring_expense,True,30,True,False,confirmed,175.7,USD,2026-04-16,Fitness & Luxury Lifestyle Subscription,
event_521,user_130,income,True,30,False,True,confirmed,3469.64,USD,2024-12-21,Confirmed Monthly Salary,
event_522,user_130,recurring_expense,True,30,False,True,confirmed,1150.58,USD,2024-12-26,Apartment Rent & Essential Utilities,
event_523,user_130,recurring_expense,True,15,False,True,confirmed,396.65,USD,2024-12-10,Bi-weekly Groceries & Commuting,
event_524,user_130,recurring_expense,True,30,True,False,confirmed,296.77,USD,2024-12-13,Streaming Services & Dining Out Club,
event_525,user_130,recurring_expense,True,30,True,False,confirmed,107.62,USD,2024-12-18,Fitness & Luxury Lifestyle Subscription,
event_526,user_131,income,True,30,False,True,confirmed,3104.36,USD,2025-05-25,Confirmed Monthly Salary,
event_527,user_131,recurring_expense,True,30,False,True,confirmed,796.36,USD,2025-05-30,Apartment Rent & Essential Utilities,
event_528,user_131,recurring_expense,True,15,False,True,confirmed,292.88,USD,2025-05-07,Bi-weekly Groceries & Commuting,
event_529,user_131,recurring_expense,True,30,True,False,confirmed,236.34,USD,2025-05-10,Streaming Services & Dining Out Club,
event_530,user_131,recurring_expense,True,30,True,False,confirmed,209.13,USD,2025-05-15,Fitness & Luxury Lifestyle Subscription,
event_531,user_132,income,True,30,False,True,confirmed,439.53,USD,2026-01-14,Confirmed Monthly Salary,
event_532,user_132,recurring_expense,True,30,False,True,confirmed,114.34,USD,2026-01-19,Apartment Rent & Essential Utilities,
event_533,user_132,recurring_expense,True,15,False,True,confirmed,38.27,USD,2026-01-09,Bi-weekly Groceries & Commuting,
event_534,user_132,recurring_expense,True,30,True,False,confirmed,42.19,USD,2026-01-12,Streaming Services & Dining Out Club,
event_535,user_132,recurring_expense,True,30,True,False,confirmed,15.46,USD,2026-01-17,Fitness & Luxury Lifestyle Subscription,
event_536,user_133,income,True,30,False,True,confirmed,21792615.38,IDR,2024-03-23,Confirmed Monthly Salary,
event_537,user_133,recurring_expense,True,30,False,True,confirmed,7921655.77,IDR,2024-03-28,Apartment Rent & Essential Utilities,
event_538,user_133,recurring_expense,True,15,False,True,confirmed,1779813.34,IDR,2024-03-11,Bi-weekly Groceries & Commuting,
event_539,user_133,recurring_expense,True,30,True,False,confirmed,1627057.0,IDR,2024-03-14,Streaming Services & Dining Out Club,
event_540,user_133,recurring_expense,True,30,True,False,confirmed,1022669.97,IDR,2024-03-19,Fitness & Luxury Lifestyle Subscription,
event_541,user_134,income,True,30,False,True,confirmed,31497671.1,IDR,2025-08-27,Confirmed Monthly Salary,
event_542,user_134,recurring_expense,True,30,False,True,confirmed,11797690.47,IDR,2025-09-01,Apartment Rent & Essential Utilities,
event_543,user_134,recurring_expense,True,15,False,True,confirmed,3440620.65,IDR,2025-08-08,Bi-weekly Groceries & Commuting,
event_544,user_134,recurring_expense,True,30,True,False,confirmed,3737429.96,IDR,2025-08-11,Streaming Services & Dining Out Club,
event_545,user_134,recurring_expense,True,30,True,False,confirmed,1698561.01,IDR,2025-08-16,Fitness & Luxury Lifestyle Subscription,
event_546,user_135,income,True,30,False,True,confirmed,299.4,USD,2026-07-16,Confirmed Monthly Salary,
event_547,user_135,recurring_expense,True,30,False,True,confirmed,80.91,USD,2026-07-21,Apartment Rent & Essential Utilities,
event_548,user_135,recurring_expense,True,15,False,True,confirmed,33.17,USD,2026-07-10,Bi-weekly Groceries & Commuting,
event_549,user_135,recurring_expense,True,30,True,False,confirmed,34.75,USD,2026-07-13,Streaming Services & Dining Out Club,
event_550,user_135,recurring_expense,True,30,True,False,confirmed,9.54,USD,2026-07-18,Fitness & Luxury Lifestyle Subscription,
event_551,user_136,income,True,30,False,True,confirmed,561.29,USD,2024-06-20,Confirmed Monthly Salary,
event_552,user_136,recurring_expense,True,30,False,True,confirmed,206.93,USD,2024-06-25,Apartment Rent & Essential Utilities,
event_553,user_136,recurring_expense,True,15,False,True,confirmed,66.95,USD,2024-06-07,Bi-weekly Groceries & Commuting,
event_554,user_136,recurring_expense,True,30,True,False,confirmed,40.46,USD,2024-06-10,Streaming Services & Dining Out Club,
event_555,user_136,recurring_expense,True,30,True,False,confirmed,25.54,USD,2024-06-15,Fitness & Luxury Lifestyle Subscription,
event_556,user_137,income,True,30,False,True,confirmed,95977.75,INR,2025-11-29,Confirmed Monthly Salary,
event_557,user_137,recurring_expense,True,30,False,True,confirmed,35733.56,INR,2025-12-04,Apartment Rent & Essential Utilities,
event_558,user_137,recurring_expense,True,15,False,True,confirmed,9470.12,INR,2025-11-09,Bi-weekly Groceries & Commuting,
event_559,user_137,recurring_expense,True,30,True,False,confirmed,5044.92,INR,2025-11-12,Streaming Services & Dining Out Club,
event_560,user_137,recurring_expense,True,30,True,False,confirmed,5983.74,INR,2025-11-17,Fitness & Luxury Lifestyle Subscription,
event_561,user_138,income,True,30,False,True,confirmed,1365.18,EUR,2026-04-18,Confirmed Monthly Salary,
event_562,user_138,recurring_expense,True,30,False,True,confirmed,517.84,EUR,2026-04-23,Apartment Rent & Essential Utilities,
event_563,user_138,recurring_expense,True,15,False,True,confirmed,105.65,EUR,2026-04-11,Bi-weekly Groceries & Commuting,
event_564,user_138,recurring_expense,True,30,True,False,confirmed,130.92,EUR,2026-04-14,Streaming Services & Dining Out Club,
event_565,user_138,recurring_expense,True,30,True,False,confirmed,59.6,EUR,2026-04-19,Fitness & Luxury Lifestyle Subscription,
event_566,user_139,income,True,30,False,True,confirmed,3704.08,USD,2024-09-22,Confirmed Monthly Salary,
event_567,user_139,recurring_expense,True,30,False,True,confirmed,1168.8,USD,2024-09-27,Apartment Rent & Essential Utilities,
event_568,user_139,recurring_expense,True,15,False,True,confirmed,351.89,USD,2024-09-08,Bi-weekly Groceries & Commuting,
event_569,user_139,recurring_expense,True,30,True,False,confirmed,299.22,USD,2024-09-11,Streaming Services & Dining Out Club,
event_570,user_139,recurring_expense,True,30,True,False,confirmed,288.27,USD,2024-09-16,Fitness & Luxury Lifestyle Subscription,
event_571,user_140,income,True,30,False,True,confirmed,71567.95,ZAR,2025-02-11,Confirmed Monthly Salary,
event_572,user_140,recurring_expense,True,30,False,True,confirmed,19897.51,ZAR,2025-02-16,Apartment Rent & Essential Utilities,
event_573,user_140,recurring_expense,True,15,False,True,confirmed,7844.09,ZAR,2025-02-10,Bi-weekly Groceries & Commuting,
event_574,user_140,recurring_expense,True,30,True,False,confirmed,5418.72,ZAR,2025-02-13,Streaming Services & Dining Out Club,
event_575,user_140,recurring_expense,True,30,True,False,confirmed,5000.06,ZAR,2025-02-18,Fitness & Luxury Lifestyle Subscription,
event_576,user_141,income,True,30,False,True,confirmed,183049.27,INR,2026-01-15,Confirmed Monthly Salary,
event_577,user_141,recurring_expense,True,30,False,True,confirmed,48030.61,INR,2026-01-20,Apartment Rent & Essential Utilities,
event_578,user_141,recurring_expense,True,15,False,True,confirmed,17613.92,INR,2026-01-07,Bi-weekly Groceries & Commuting,
event_579,user_141,recurring_expense,True,30,True,False,confirmed,14670.03,INR,2026-01-10,Streaming Services & Dining Out Club,
event_580,user_141,recurring_expense,True,30,True,False,confirmed,14599.08,INR,2026-01-15,Fitness & Luxury Lifestyle Subscription,
event_581,user_142,income,True,30,False,True,confirmed,1238.9,USD,2024-12-24,Confirmed Monthly Salary,
event_582,user_142,recurring_expense,True,30,False,True,confirmed,364.32,USD,2024-12-29,Apartment Rent & Essential Utilities,
event_583,user_142,recurring_expense,True,15,False,True,confirmed,99.28,USD,2024-12-09,Bi-weekly Groceries & Commuting,
event_584,user_142,recurring_expense,True,30,True,False,confirmed,90.38,USD,2024-12-12,Streaming Services & Dining Out Club,
event_585,user_142,recurring_expense,True,30,True,False,confirmed,55.48,USD,2024-12-17,Fitness & Luxury Lifestyle Subscription,
event_586,user_143,income,True,30,False,True,confirmed,15678.6,ZAR,2025-05-13,Confirmed Monthly Salary,
event_587,user_143,recurring_expense,True,30,False,True,confirmed,5607.44,ZAR,2025-05-18,Apartment Rent & Essential Utilities,
event_588,user_143,recurring_expense,True,15,False,True,confirmed,1306.54,ZAR,2025-05-11,Bi-weekly Groceries & Commuting,
event_589,user_143,recurring_expense,True,30,True,False,confirmed,1271.12,ZAR,2025-05-14,Streaming Services & Dining Out Club,
event_590,user_143,recurring_expense,True,30,True,False,confirmed,820.88,ZAR,2025-05-19,Fitness & Luxury Lifestyle Subscription,
event_591,user_144,income,True,30,False,True,confirmed,356.27,USD,2026-07-17,Confirmed Monthly Salary,
event_592,user_144,recurring_expense,True,30,False,True,confirmed,137.78,USD,2026-07-22,Apartment Rent & Essential Utilities,
event_593,user_144,recurring_expense,True,15,False,True,confirmed,37.67,USD,2026-07-08,Bi-weekly Groceries & Commuting,
event_594,user_144,recurring_expense,True,30,True,False,confirmed,28.66,USD,2026-07-11,Streaming Services & Dining Out Club,
event_595,user_144,recurring_expense,True,30,True,False,confirmed,22.08,USD,2026-07-16,Fitness & Luxury Lifestyle Subscription,
event_596,user_145,income,True,30,False,True,confirmed,345987.28,INR,2024-03-26,Confirmed Monthly Salary,
event_597,user_145,recurring_expense,True,30,False,True,confirmed,89473.59,INR,2024-03-31,Apartment Rent & Essential Utilities,
event_598,user_145,recurring_expense,True,15,False,True,confirmed,37560.1,INR,2024-03-10,Bi-weekly Groceries & Commuting,
event_599,user_145,recurring_expense,True,30,True,False,confirmed,27137.41,INR,2024-03-13,Streaming Services & Dining Out Club,
event_600,user_145,recurring_expense,True,30,True,False,confirmed,19255.68,INR,2024-03-18,Fitness & Luxury Lifestyle Subscription,
event_601,user_146,income,True,30,False,True,confirmed,696524.15,INR,2025-08-10,Confirmed Monthly Salary,
event_602,user_146,recurring_expense,True,30,False,True,confirmed,190846.23,INR,2025-08-15,Apartment Rent & Essential Utilities,
event_603,user_146,recurring_expense,True,15,False,True,confirmed,53323.82,INR,2025-08-07,Bi-weekly Groceries & Commuting,
event_604,user_146,recurring_expense,True,30,True,False,confirmed,76204.51,INR,2025-08-10,Streaming Services & Dining Out Club,
event_605,user_146,recurring_expense,True,30,True,False,confirmed,44510.99,INR,2025-08-15,Fitness & Luxury Lifestyle Subscription,
event_606,user_147,income,True,30,False,True,confirmed,1398.76,EUR,2026-04-19,Confirmed Monthly Salary,
event_607,user_147,recurring_expense,True,30,False,True,confirmed,376.17,EUR,2026-04-24,Apartment Rent & Essential Utilities,
event_608,user_147,recurring_expense,True,15,False,True,confirmed,121.41,EUR,2026-04-09,Bi-weekly Groceries & Commuting,
event_609,user_147,recurring_expense,True,30,True,False,confirmed,133.11,EUR,2026-04-12,Streaming Services & Dining Out Club,
event_610,user_147,recurring_expense,True,30,True,False,confirmed,67.29,EUR,2026-04-17,Fitness & Luxury Lifestyle Subscription,
event_611,user_148,income,True,30,False,True,confirmed,38911.65,ZAR,2024-06-28,Confirmed Monthly Salary,
event_612,user_148,recurring_expense,True,30,False,True,confirmed,9916.94,ZAR,2024-07-03,Apartment Rent & Essential Utilities,
event_613,user_148,recurring_expense,True,15,False,True,confirmed,3216.9,ZAR,2024-06-11,Bi-weekly Groceries & Commuting,
event_614,user_148,recurring_expense,True,30,True,False,confirmed,3171.09,ZAR,2024-06-14,Streaming Services & Dining Out Club,
event_615,user_148,recurring_expense,True,30,True,False,confirmed,1889.09,ZAR,2024-06-19,Fitness & Luxury Lifestyle Subscription,
event_616,user_149,income,True,30,False,True,confirmed,45592.86,ZAR,2025-11-12,Confirmed Monthly Salary,
event_617,user_149,recurring_expense,True,30,False,True,confirmed,11924.03,ZAR,2025-11-17,Apartment Rent & Essential Utilities,
event_618,user_149,recurring_expense,True,15,False,True,confirmed,3733.36,ZAR,2025-11-08,Bi-weekly Groceries & Commuting,
event_619,user_149,recurring_expense,True,30,True,False,confirmed,3450.76,ZAR,2025-11-11,Streaming Services & Dining Out Club,
event_620,user_149,recurring_expense,True,30,True,False,confirmed,2084.47,ZAR,2025-11-16,Fitness & Luxury Lifestyle Subscription,
event_621,user_150,income,True,30,False,True,confirmed,535.14,EUR,2026-01-21,Confirmed Monthly Salary,
event_622,user_150,recurring_expense,True,30,False,True,confirmed,210.89,EUR,2026-01-26,Apartment Rent & Essential Utilities,
event_623,user_150,recurring_expense,True,15,False,True,confirmed,40.83,EUR,2026-01-10,Bi-weekly Groceries & Commuting,
event_624,user_150,recurring_expense,True,30,True,False,confirmed,33.73,EUR,2026-01-13,Streaming Services & Dining Out Club,
event_625,user_150,recurring_expense,True,30,True,False,confirmed,29.91,EUR,2026-01-18,Fitness & Luxury Lifestyle Subscription,
event_626,user_151,income,True,30,False,True,confirmed,46263934.11,IDR,2024-09-25,Confirmed Monthly Salary,
event_627,user_151,recurring_expense,True,30,False,True,confirmed,12383196.57,IDR,2024-09-30,Apartment Rent & Essential Utilities,
event_628,user_151,recurring_expense,True,15,False,True,confirmed,5262440.35,IDR,2024-09-07,Bi-weekly Groceries & Commuting,
event_629,user_151,recurring_expense,True,30,True,False,confirmed,4593205.83,IDR,2024-09-10,Streaming Services & Dining Out Club,
event_630,user_151,recurring_expense,True,30,True,False,confirmed,1884261.62,IDR,2024-09-15,Fitness & Luxury Lifestyle Subscription,
event_631,user_152,income,True,30,False,True,confirmed,19599.68,ZAR,2025-02-14,Confirmed Monthly Salary,
event_632,user_152,recurring_expense,True,30,False,True,confirmed,6940.19,ZAR,2025-02-19,Apartment Rent & Essential Utilities,
event_633,user_152,recurring_expense,True,15,False,True,confirmed,2448.61,ZAR,2025-02-09,Bi-weekly Groceries & Commuting,
event_634,user_152,recurring_expense,True,30,True,False,confirmed,1254.62,ZAR,2025-02-12,Streaming Services & Dining Out Club,
event_635,user_152,recurring_expense,True,30,True,False,confirmed,721.0,ZAR,2025-02-17,Fitness & Luxury Lifestyle Subscription,
event_636,user_153,income,True,30,False,True,confirmed,2474.27,USD,2026-07-23,Confirmed Monthly Salary,
event_637,user_153,recurring_expense,True,30,False,True,confirmed,682.65,USD,2026-07-28,Apartment Rent & Essential Utilities,
event_638,user_153,recurring_expense,True,15,False,True,confirmed,273.82,USD,2026-07-11,Bi-weekly Groceries & Commuting,
event_639,user_153,recurring_expense,True,30,True,False,confirmed,296.44,USD,2026-07-14,Streaming Services & Dining Out Club,
event_640,user_153,recurring_expense,True,30,True,False,confirmed,174.5,USD,2026-07-19,Fitness & Luxury Lifestyle Subscription,
event_641,user_154,income,True,30,False,True,confirmed,2873.7,EUR,2024-12-27,Confirmed Monthly Salary,
event_642,user_154,recurring_expense,True,30,False,True,confirmed,1143.69,EUR,2025-01-01,Apartment Rent & Essential Utilities,
event_643,user_154,recurring_expense,True,15,False,True,confirmed,311.49,EUR,2024-12-08,Bi-weekly Groceries & Commuting,
event_644,user_154,recurring_expense,True,30,True,False,confirmed,286.42,EUR,2024-12-11,Streaming Services & Dining Out Club,
event_645,user_154,recurring_expense,True,30,True,False,confirmed,165.24,EUR,2024-12-16,Fitness & Luxury Lifestyle Subscription,
event_646,user_155,income,True,30,False,True,confirmed,122665.76,INR,2025-05-16,Confirmed Monthly Salary,
event_647,user_155,recurring_expense,True,30,False,True,confirmed,36185.6,INR,2025-05-21,Apartment Rent & Essential Utilities,
event_648,user_155,recurring_expense,True,15,False,True,confirmed,10165.95,INR,2025-05-10,Bi-weekly Groceries & Commuting,
event_649,user_155,recurring_expense,True,30,True,False,confirmed,12226.03,INR,2025-05-13,Streaming Services & Dining Out Club,
event_650,user_155,recurring_expense,True,30,True,False,confirmed,7974.62,INR,2025-05-18,Fitness & Luxury Lifestyle Subscription,
event_651,user_156,income,True,30,False,True,confirmed,41959.94,ZAR,2026-04-20,Confirmed Monthly Salary,
event_652,user_156,recurring_expense,True,30,False,True,confirmed,12765.21,ZAR,2026-04-25,Apartment Rent & Essential Utilities,
event_653,user_156,recurring_expense,True,15,False,True,confirmed,3617.45,ZAR,2026-04-07,Bi-weekly Groceries & Commuting,
event_654,user_156,recurring_expense,True,30,True,False,confirmed,4991.52,ZAR,2026-04-10,Streaming Services & Dining Out Club,
event_655,user_156,recurring_expense,True,30,True,False,confirmed,2920.55,ZAR,2026-04-15,Fitness & Luxury Lifestyle Subscription,
event_656,user_157,income,True,30,False,True,confirmed,24366410.54,IDR,2024-03-29,Confirmed Monthly Salary,
event_657,user_157,recurring_expense,True,30,False,True,confirmed,7897233.84,IDR,2024-04-03,Apartment Rent & Essential Utilities,
event_658,user_157,recurring_expense,True,15,False,True,confirmed,2267168.44,IDR,2024-03-09,Bi-weekly Groceries & Commuting,
event_659,user_157,recurring_expense,True,30,True,False,confirmed,2194424.76,IDR,2024-03-12,Streaming Services & Dining Out Club,
event_660,user_157,recurring_expense,True,30,True,False,confirmed,1300442.44,IDR,2024-03-17,Fitness & Luxury Lifestyle Subscription,
event_661,user_158,income,True,30,False,True,confirmed,432558.7,INR,2025-08-18,Confirmed Monthly Salary,
event_662,user_158,recurring_expense,True,30,False,True,confirmed,116559.73,INR,2025-08-23,Apartment Rent & Essential Utilities,
event_663,user_158,recurring_expense,True,15,False,True,confirmed,51566.32,INR,2025-08-11,Bi-weekly Groceries & Commuting,
event_664,user_158,recurring_expense,True,30,True,False,confirmed,23618.73,INR,2025-08-14,Streaming Services & Dining Out Club,
event_665,user_158,recurring_expense,True,30,True,False,confirmed,21588.14,INR,2025-08-19,Fitness & Luxury Lifestyle Subscription,
event_666,user_159,income,True,30,False,True,confirmed,20323.88,ZAR,2026-01-22,Confirmed Monthly Salary,
event_667,user_159,recurring_expense,True,30,False,True,confirmed,6540.22,ZAR,2026-01-27,Apartment Rent & Essential Utilities,
event_668,user_159,recurring_expense,True,15,False,True,confirmed,1941.74,ZAR,2026-01-08,Bi-weekly Groceries & Commuting,
event_669,user_159,recurring_expense,True,30,True,False,confirmed,1598.68,ZAR,2026-01-11,Streaming Services & Dining Out Club,
event_670,user_159,recurring_expense,True,30,True,False,confirmed,1193.93,ZAR,2026-01-16,Fitness & Luxury Lifestyle Subscription,
event_671,user_160,income,True,30,False,True,confirmed,1153.23,EUR,2024-06-11,Confirmed Monthly Salary,
event_672,user_160,recurring_expense,True,30,False,True,confirmed,343.15,EUR,2024-06-16,Apartment Rent & Essential Utilities,
event_673,user_160,recurring_expense,True,15,False,True,confirmed,90.77,EUR,2024-06-10,Bi-weekly Groceries & Commuting,
event_674,user_160,recurring_expense,True,30,True,False,confirmed,95.27,EUR,2024-06-13,Streaming Services & Dining Out Club,
event_675,user_160,recurring_expense,True,30,True,False,confirmed,64.43,EUR,2024-06-18,Fitness & Luxury Lifestyle Subscription,
event_676,user_161,income,True,30,False,True,confirmed,19684407.09,IDR,2025-11-15,Confirmed Monthly Salary,
event_677,user_161,recurring_expense,True,30,False,True,confirmed,7369016.44,IDR,2025-11-20,Apartment Rent & Essential Utilities,
event_678,user_161,recurring_expense,True,15,False,True,confirmed,2018934.6,IDR,2025-11-07,Bi-weekly Groceries & Commuting,
event_679,user_161,recurring_expense,True,30,True,False,confirmed,1794135.66,IDR,2025-11-10,Streaming Services & Dining Out Club,
event_680,user_161,recurring_expense,True,30,True,False,confirmed,1346198.53,IDR,2025-11-15,Fitness & Luxury Lifestyle Subscription,
event_681,user_162,income,True,30,False,True,confirmed,77967232.92,IDR,2026-07-24,Confirmed Monthly Salary,
event_682,user_162,recurring_expense,True,30,False,True,confirmed,25372842.92,IDR,2026-07-29,Apartment Rent & Essential Utilities,
event_683,user_162,recurring_expense,True,15,False,True,confirmed,9232145.38,IDR,2026-07-09,Bi-weekly Groceries & Commuting,
event_684,user_162,recurring_expense,True,30,True,False,confirmed,8435848.49,IDR,2026-07-12,Streaming Services & Dining Out Club,
event_685,user_162,recurring_expense,True,30,True,False,confirmed,4358766.47,IDR,2026-07-17,Fitness & Luxury Lifestyle Subscription,
event_686,user_163,income,True,30,False,True,confirmed,21314020.17,IDR,2024-09-13,Confirmed Monthly Salary,
event_687,user_163,recurring_expense,True,30,False,True,confirmed,5846330.1,IDR,2024-09-18,Apartment Rent & Essential Utilities,
event_688,user_163,recurring_expense,True,15,False,True,confirmed,2594702.57,IDR,2024-09-11,Bi-weekly Groceries & Commuting,
event_689,user_163,recurring_expense,True,30,True,False,confirmed,1402098.48,IDR,2024-09-14,Streaming Services & Dining Out Club,
event_690,user_163,recurring_expense,True,30,True,False,confirmed,1649154.34,IDR,2024-09-19,Fitness & Luxury Lifestyle Subscription,
event_691,user_164,income,True,30,False,True,confirmed,35633980.58,IDR,2025-02-17,Confirmed Monthly Salary,
event_692,user_164,recurring_expense,True,30,False,True,confirmed,10426760.94,IDR,2025-02-22,Apartment Rent & Essential Utilities,
event_693,user_164,recurring_expense,True,15,False,True,confirmed,2813053.16,IDR,2025-02-08,Bi-weekly Groceries & Commuting,
event_694,user_164,recurring_expense,True,30,True,False,confirmed,2271350.34,IDR,2025-02-11,Streaming Services & Dining Out Club,
event_695,user_164,recurring_expense,True,30,True,False,confirmed,2772950.18,IDR,2025-02-16,Fitness & Luxury Lifestyle Subscription,
event_696,user_165,income,True,30,False,True,confirmed,86600.75,INR,2026-04-26,Confirmed Monthly Salary,
event_697,user_165,recurring_expense,True,30,False,True,confirmed,29769.3,INR,2026-05-01,Apartment Rent & Essential Utilities,
